OrderID,OrderDate,ProductID,Product,Quantity,Region,Customer Type,Sales Person,PaymentMethod,Discount
ORD080,26/10/2025,P005,Monitor,3,South West,Business,Emma,Credit Card,10
ORD032,28/09/2025,P016,Speakers,4,London,Business,Sarah,Bank Transfer,15
ORD347,05/04/2026,P018,Webcam,1,London,Consumer,James,Credit Card,0
ORD219,13/01/2026,P016,Speakers,2,London,Business,Michael,PayPal,0
ORD435,20/07/2026,P012,Docking Station,1,Midlands,Consumer,Michael,Credit Card,15
ORD326,04/04/2026,P001,Laptop,1,North West,Consumer,Sarah,PayPal,0
ORD146,23/12/2025,P013,USB Hub,3,London,Business,Michael,Credit Card,10
ORD447,13/07/2026,P005,Monitor,1,South West,Consumer,Sarah,PayPal,0
ORD403,02/06/2026,P014,External SSD,3,London,Consumer,Emma,PayPal,0
ORD059,08/10/2025,P011,Gaming Mouse,2,North West,Consumer,Sarah,Credit Card,5
ORD072,06/10/2025,P001,Laptop,1,South West,Business,James,Credit Card,10
ORD037,22/09/2025,P005,Monitor,2,South West,Business,James,Bank Transfer,10
ORD043,16/09/2025,P007,Ultrawide Monitor,2,North West,Consumer,Emma,Credit Card,5
ORD099,10/11/2025,P007,Ultrawide Monitor,1,Midlands,Business,James,Debit Card,0
ORD292,04/03/2026,P005,Monitor,3,London,Business,James,Credit Card,20
ORD366,08/05/2026,P012,Docking Station,5,Midlands,Business,Emma,Debit Card,5
ORD480,30/08/2026,P008,Keyboard,1,South West,Consumer,James,Debit Card,0
ORD388,05/05/2026,P015,Headset,1,South West,Consumer,James,Debit Card,0
ORD254,10/02/2026,P006,"Monitor 27""",1,London,Consumer,James,Debit Card,20
ORD365,07/05/2026,P005,Monitor,3,North West,Business,James,Bank Transfer,5
ORD019,03/08/2026,P015,Headset,3,Midlands,Business,Michael,Credit Card,-10
ORD330,20/04/2026,P010,Mouse,1,Midlands,Consumer,Emma,Debit Card,5
ORD465,26/07/2026,P010,Mouse,3,South West,Business,Sarah,Debit Card,5
ORD096,12/11/2025,P006,"Monitor 27""",1,Midlands,Consumer,Sarah,Credit Card,0
ORD481,05/08/2026,P004,Gaming Laptop,1,North West,Consumer,Sarah,Debit Card,0
ORD458,16/07/2026,P009,Mechanical Keyboard,3,London,Consumer,James,PayPal,0
ORD311,03/04/2026,P014,External SSD,4,South West,Business,James,Bank Transfer,15
ORD193,15/12/2025,P004,Gaming Laptop,1,North West,Business,Sarah,Bank Transfer,0
ORD058,11/10/2025,P015,Headset,3,North West,Consumer,Sarah,Credit Card,5
ORD449,21/07/2026,P010,Mouse,4,London,Consumer,James,Credit Card,10
ORD446,20/07/2026,P010,Mouse,2,Midlands,Consumer,Emma,Credit Card,10
ORD078,16/10/2025,P014,External SSD,3,London,Consumer,James,PayPal,0
ORD261,06/02/2026,P016,Speakers,1,South West,Business,Michael,Bank Transfer,15
ORD131,29/11/2025,P009,Mechanical Keyboard,1,North West,Consumer,James,Debit Card,5
ORD269,15/02/2026,P013,USB Hub,6,Midlands,Business,James,Debit Card,5
ORD139,02/11/2025,P013,USB Hub,3,South West,Business,Sarah,Bank Transfer,5
ORD314,14/04/2026,P004,Gaming Laptop,1,South West,Consumer,Michael,Credit Card,5
ORD405,17/06/2026,P018,Webcam,3,North West,Business,Emma,Bank Transfer,15
ORD288,30/03/2026,P005,Monitor,1,London,Consumer,Sarah,Credit Card,5
ORD453,21/07/2026,P006,"Monitor 27""",3,South West,Business,Emma,Bank Transfer,5
ORD418,18/06/2026,P007,Ultrawide Monitor,1,London,Consumer,Emma,Credit Card,5
ORD354,04/05/2026,P005,Monitor,1,North West,Business,James,Bank Transfer,0
ORD439,21/07/2026,P009,Mechanical Keyboard,4,North West,Business,Michael,Bank Transfer,10
ORD244,07/02/2026,P003,Mini PC,2,North West,Consumer,Michael,Credit Card,0
ORD307,25/03/2026,P001,Laptop,4,South West,Business,Sarah,Bank Transfer,20
ORD420,13/06/2026,P017,Microphone,1,South West,Consumer,Michael,Credit Card,5
ORD394,23/06/2026,P004,Gaming Laptop,1,London,Consumer,Michael,Debit Card,5
ORD203,23/01/2026,P004,Gaming Laptop,1,London,Consumer,Michael,Debit Card,0
ORD474,19/08/2026,P001,Laptop,2,South West,Consumer,Michael,Credit Card,0
ORD238,15/02/2026,P002,Desktop PC,1,North West,Business,Sarah,Credit Card,10
ORD302,01/03/2026,P013,USB Hub,6,North West,Business,Michael,Bank Transfer,10
ORD068,01/10/2025,P006,"Monitor 27""",1,North West,Consumer,Emma,Debit Card,10
ORD021,04/09/2025,P009,Mechanical Keyboard,1,Midlands,Consumer,Michael,PayPal,5
ORD040,22/09/2025,P008,Keyboard,5,London,Business,James,Bank Transfer,15
ORD488,05/08/2026,P017,Microphone,1,Midlands,Consumer,James,Credit Card,10
ORD177,12/12/2025,P010,Mouse,3,London,Consumer,Sarah,Debit Card,0
ORD496,08/08/2026,P009,Mechanical Keyboard,1,London,Consumer,Michael,Debit Card,0
ORD274,31/03/2026,P001,Laptop,2,South West,Consumer,Sarah,Debit Card,10
ORD308,13/03/2026,P018,Webcam,2,South West,Business,Sarah,PayPal,5
ORD327,05/04/2026,P011,Gaming Mouse,5,South West,Business,Michael,Bank Transfer,20
ORD333,15/04/2026,P015,Headset,1,South West,Consumer,Sarah,Debit Card,20
ORD383,18/05/2026,P008,Keyboard,1,South West,Consumer,Sarah,Bank Transfer,5
ORD106,13/11/2025,P010,Mouse,2,South West,Consumer,James,Debit Card,10
ORD031,13/09/2025,P018,Webcam,2,South West,Consumer,Emma,Debit Card,5
ORD065,08/10/2025,P018,Webcam,4,Midlands,Business,James,Bank Transfer,15
ORD190,04/12/2025,P008,Keyboard,2,London,Consumer,Michael,Credit Card,0
ORD430,26/06/2026,P001,Laptop,1,Midlands,Business,Emma,Credit Card,0
ORD136,11/11/2025,P009,Mechanical Keyboard,3,North West,Business,Emma,Bank Transfer,10
ORD071,01/10/2025,P011,Gaming Mouse,1,London,Consumer,James,Credit Card,0
ORD325,25/04/2026,P008,Keyboard,1,Midlands,Business,James,Credit Card,5
ORD141,25/11/2025,P008,Keyboard,2,South West,Business,James,Bank Transfer,10
ORD020,08/08/2026,P001,Laptop,0,London,Consumer,Emma,PayPal,0
ORD033,23/09/2025,P014,External SSD,3,London,Business,James,Bank Transfer,5
ORD489,10/08/2026,P001,Laptop,1,South West,Business,Emma,Credit Card,15
ORD107,03/11/2025,P015,Headset,1,South West,Consumer,Sarah,Credit Card,0
ORD105,04/11/2025,P010,Mouse,4,London,Consumer,Emma,Credit Card,5
ORD013,21/05/2026,P005,Monitor,2,NorthWest,Business,James,Bank Transfer,5
ORD108,25/11/2025,P016,Speakers,2,London,Consumer,Sarah,Debit Card,15
ORD156,20/12/2025,P008,Keyboard,5,London,Business,James,Bank Transfer,10
ORD443,29/07/2026,P008,Keyboard,2,North West,Consumer,Emma,PayPal,15
ORD230,17/01/2026,P008,Keyboard,2,South West,Consumer,Sarah,Debit Card,0
ORD067,15/10/2025,P008,Keyboard,4,London,Consumer,James,PayPal,0
ORD290,22/03/2026,P001,Laptop,2,London,Consumer,Michael,PayPal,15
ORD009,02/04/2026,P008,Keyboard,1,North West,Consumer,James,PayPal,120
ORD462,17/07/2026,P010,Mouse,1,Midlands,Consumer,James,PayPal,5
ORD437,02/07/2026,P017,Microphone,2,South West,Consumer,Sarah,Credit Card,10
ORD280,07/03/2026,P015,Headset,5,London,Business,James,Bank Transfer,0
ORD258,10/02/2026,P020,Printer,1,Midlands,Consumer,Michael,Credit Card,10
ORD310,20/04/2026,P008,Keyboard,3,South West,Business,James,Credit Card,15
ORD266,26/02/2026,P019,Conference Camera,1,London,Business,James,Bank Transfer,0
ORD004,03/02/2026,P010,Mouse,2,North West,consumer,Emma,PayPal,0
ORD484,01/08/2026,P017,Microphone,2,Midlands,Consumer,Michael,Credit Card,0
ORD191,24/12/2025,P020,Printer,2,Midlands,Business,Michael,Credit Card,0
ORD104,03/11/2025,P018,Webcam,1,South West,Consumer,Sarah,PayPal,0
ORD370,30/05/2026,P005,Monitor,2,London,Consumer,Sarah,Debit Card,10
ORD487,20/08/2026,P012,Docking Station,3,London,Business,James,Bank Transfer,15
ORD006,27/02/2026,P015,Headset,1,South West,Consumer,Sarah,,0
ORD062,29/10/2025,P004,Gaming Laptop,1,Midlands,Consumer,Sarah,Debit Card,5
ORD205,04/01/2026,P013,USB Hub,2,London,Business,James,Credit Card,20
ORD494,19/08/2026,P019,Conference Camera,1,South West,Consumer,Sarah,Credit Card,0
ORD497,16/08/2026,P014,External SSD,1,Midlands,Consumer,Emma,Credit Card,0
ORD187,29/12/2025,P014,External SSD,1,North West,Consumer,Emma,Credit Card,5
ORD318,14/04/2026,P001,Laptop,2,London,Consumer,Michael,Bank Transfer,0
ORD188,03/12/2025,P016,Speakers,2,South West,Consumer,Sarah,PayPal,5
ORD212,22/01/2026,P007,Ultrawide Monitor,3,North West,Business,James,PayPal,0
ORD401,26/06/2026,P011,Gaming Mouse,2,Midlands,Business,Sarah,PayPal,15
ORD273,08/03/2026,P010,Mouse,2,North West,Consumer,Sarah,PayPal,0
ORD475,23/08/2026,P020,Printer,1,Midlands,Consumer,Michael,PayPal,10
ORD468,18/07/2026,P014,External SSD,2,London,Consumer,James,Credit Card,15
ORD014,04/06/2026,P018,Webcam,1,South West,Consumer,Sarah,Paypal,0
ORD380,19/05/2026,P007,Ultrawide Monitor,3,Midlands,Business,James,Bank Transfer,0
ORD270,29/03/2026,P008,Keyboard,3,North West,Consumer,Emma,PayPal,0
ORD361,22/05/2026,P001,Laptop,2,London,Business,James,PayPal,20
ORD456,17/07/2026,P010,Mouse,5,South West,Business,Michael,Bank Transfer,10
ORD263,28/02/2026,P013,USB Hub,5,Midlands,Business,Sarah,PayPal,5
ORD336,27/04/2026,P013,USB Hub,1,Midlands,Consumer,Emma,Bank Transfer,10
ORD192,05/12/2025,P005,Monitor,2,Midlands,Consumer,James,Debit Card,0
ORD375,24/05/2026,P013,USB Hub,5,Midlands,Business,Michael,Bank Transfer,10
ORD415,26/06/2026,P003,Mini PC,2,Midlands,Business,Sarah,Credit Card,0
ORD195,02/12/2025,P006,"Monitor 27""",2,South West,Consumer,Michael,Credit Card,0
ORD175,30/12/2025,P005,Monitor,1,London,Business,James,Bank Transfer,15
ORD079,08/10/2025,P014,External SSD,3,Midlands,Business,Michael,Bank Transfer,5
ORD115,13/11/2025,P012,Docking Station,2,Midlands,Business,Michael,Credit Card,5
ORD229,03/01/2026,P010,Mouse,2,North West,Business,James,Credit Card,15
ORD386,15/05/2026,P004,Gaming Laptop,2,Midlands,Consumer,Sarah,PayPal,5
ORD402,20/06/2026,P008,Keyboard,1,London,Consumer,Sarah,Debit Card,0
ORD235,09/01/2026,P015,Headset,3,South West,Consumer,James,Credit Card,0
ORD451,09/07/2026,P013,USB Hub,5,South West,Business,James,Debit Card,5
ORD162,18/12/2025,P018,Webcam,2,South West,Business,Emma,Credit Card,15
ORD047,10/09/2025,P020,Printer,3,South West,Business,Sarah,Debit Card,5
ORD414,10/06/2026,P008,Keyboard,2,London,Business,Sarah,Credit Card,0
ORD463,25/07/2026,P003,Mini PC,1,North West,Business,Michael,Bank Transfer,0
ORD073,31/10/2025,P002,Desktop PC,3,Midlands,Business,Emma,Bank Transfer,15
ORD459,01/07/2026,P001,Laptop,1,North West,Consumer,Emma,Credit Card,15
ORD157,22/12/2025,P016,Speakers,4,South West,Consumer,Michael,Credit Card,0
ORD133,13/11/2025,P001,Laptop,1,London,Consumer,Michael,Credit Card,0
ORD341,09/04/2026,P003,Mini PC,2,London,Business,Sarah,Debit Card,15
ORD432,15/06/2026,P003,Mini PC,2,North West,Business,James,Bank Transfer,0
ORD082,24/10/2025,P011,Gaming Mouse,2,London,Consumer,Michael,Credit Card,5
ORD168,16/12/2025,P013,USB Hub,4,Midlands,Business,Michael,Bank Transfer,10
ORD411,12/06/2026,P006,"Monitor 27""",1,North West,Consumer,James,Credit Card,5
ORD284,14/03/2026,P017,Microphone,1,North West,Business,James,Credit Card,5
ORD461,30/07/2026,P006,"Monitor 27""",1,Midlands,Business,Sarah,Bank Transfer,10
ORD321,02/04/2026,P008,Keyboard,3,Midlands,Business,James,PayPal,5
ORD003,25/01/2026,P008,Keyboard,3,Midlands,Business,Michael,Bank Transfer,10
ORD367,28/05/2026,P012,Docking Station,2,London,Consumer,James,Bank Transfer,10
ORD210,02/01/2026,P006,"Monitor 27""",1,London,Consumer,Emma,PayPal,0
ORD164,21/12/2025,P020,Printer,1,Midlands,Business,James,Credit Card,5
ORD003,25/01/2026,P008,Keyboard,3,Midlands,Business,Michael,Bank Transfer,10
ORD007,06/03/2026,P005,Monitor,4,Midlands,Business,Michael,Bank Transfer,10
ORD412,13/06/2026,P019,Conference Camera,2,South West,Business,Sarah,Bank Transfer,10
ORD442,12/07/2026,P020,Printer,2,Midlands,Business,James,PayPal,10
ORD470,01/08/2026,P001,Laptop,4,Midlands,Business,Sarah,Bank Transfer,15
ORD476,21/08/2026,P013,USB Hub,2,London,Consumer,Sarah,Debit Card,0
ORD389,18/05/2026,P004,Gaming Laptop,1,London,Consumer,Michael,Debit Card,0
ORD185,31/12/2025,P001,Laptop,1,South West,Consumer,Sarah,Debit Card,20
ORD094,27/11/2025,P013,USB Hub,1,Midlands,Consumer,Michael,Credit Card,0
ORD041,30/09/2025,P008,Keyboard,2,London,Business,Sarah,Credit Card,20
ORD438,06/07/2026,P003,Mini PC,1,Midlands,Business,Michael,Credit Card,0
ORD457,03/07/2026,P007,Ultrawide Monitor,1,London,Consumer,James,Credit Card,0
ORD114,15/11/2025,P004,Gaming Laptop,1,London,Consumer,James,Debit Card,0
ORD122,14/11/2025,P017,Microphone,1,South West,Business,James,Credit Card,10
ORD444,25/07/2026,P010,Mouse,1,North West,Consumer,Sarah,PayPal,0
ORD445,20/07/2026,P013,USB Hub,1,London,Business,Michael,Bank Transfer,10
ORD045,23/09/2025,P016,Speakers,3,South West,Consumer,Sarah,Credit Card,0
ORD145,31/12/2025,P018,Webcam,2,London,Consumer,Michael,Credit Card,0
ORD063,28/10/2025,P005,Monitor,1,South West,Business,Michael,Bank Transfer,15
ORD221,04/01/2026,P009,Mechanical Keyboard,1,South West,Consumer,Emma,Debit Card,0
ORD478,31/08/2026,P015,Headset,2,London,Consumer,James,Credit Card,10
ORD260,28/02/2026,P006,"Monitor 27""",3,South West,Business,Emma,Credit Card,0
ORD030,19/09/2025,P017,Microphone,2,North West,Consumer,Michael,PayPal,20
ORD226,31/01/2026,P015,Headset,1,London,Consumer,Emma,PayPal,5
ORD404,04/06/2026,P005,Monitor,1,North West,Business,Emma,Credit Card,0
ORD377,26/05/2026,P006,"Monitor 27""",1,Midlands,Consumer,Michael,PayPal,10
ORD243,06/02/2026,P002,Desktop PC,2,London,Consumer,Michael,Debit Card,0
ORD011,29/04/2026,P010,Mouse,4,Midlands,Business, Michael ,Credit Card,5
